Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
53.87486267089844,54.336491412656464,52.961125327077916,53.18717962810916,166825600
53.26332092285156,53.97717888113775,52.94922530925769,53.71781136103574,127997200
51.84513473510742,53.05155301970176,51.69998344484017,52.86119013610815,148780400
51.9307975769043,52.78980695295813,51.664288088932835,51.823715959225325,126286800
51.96171569824219,52.259156491735574,51.23120299747435,51.9926507026436,108495200
52.35673141479492,52.89212498083975,52.14733188041898,52.4067030785419,106435200
51.792781829833984,52.67320603036302,51.704736868172226,52.53519303858087,384986800
52.53756332397461,52.64940135851377,51.54768307209561,51.59289465595645,110773600
52.87070846557617,53.020619821285585,52.278204963797435,52.290103324402445,98217600
52.449527740478516,53.24191057717502,52.2924781049092,52.58754072650583,95938800
53.52744674682617,53.88199749485827,53.19193264609135,53.25856272706645,120724800
53.715431213378906,53.7392242992794,53.30615237485064,53.48937329667436,91717600
54.077117919921875,54.59109651521678,53.86058376793045,54.24130582932464,94403200
54.55778503417969,54.72911123809022,53.92721194400163,54.074741429808704,99152800
55.221675872802734,55.554808146408234,54.67676224492081,54.741010480140964,114619200
54.25083923339844,55.28831318607481,53.95101649739923,54.91472569149491,128168000
53.37040328979492,54.350770768978414,52.48760090856423,54.24369279258281,134322000
53.246673583984375,53.491764560192,52.39718075180989,52.875467974616306,118655600
53.98432922363281,54.07951248451133,52.88498888429443,53.21574300024824,107564000
51.48344421386719,53.86059289686146,51.40967946082007,53.64881514774849,167962400
51.02894973754883,52.23061145622357,50.52211301564379,51.045608167391016,212497600
52.85166549682617,53.03489006180479,51.597653961057574,52.44952492019038,161351600
51.72138595581055,52.78503454667239,51.69997108962735,52.625606713637794,123164000
52.86118698120117,53.06106999402337,51.57862216736853,52.09497905284715,116736000
52.63275909423828,52.97778978831058,52.19254514019666,52.896886740489236,91541600
51.40252685546875,52.28771090725865,50.68390891431267,51.84035881224019,130325200
52.18539810180664,52.6494050699073,51.73804593211498,51.88795727214346,132314800
52.50425338745117,53.149106698679134,52.09735636895446,52.299613953015275,115168400
52.99919509887695,53.122931499079286,51.08843552400448,51.357323192462594,155071200
51.18122482299805,53.35611148257466,51.050350164368496,52.968251206287135,163702000
52.30198287963867,52.677948428184,51.57622671411979,51.80466281064339,119423200
51.46915054321289,52.394786055806534,50.60538140243591,51.37396732018489,189033600
50.503074645996094,52.27582126421853,49.03966358585862,52.15684493237985,183742000
50.75530242919922,51.202650955058886,49.79635351262146,50.24370203848112,146640000
52.07831573486328,52.456659566861006,51.54530050597038,51.607170517076135,153435600
52.877838134765625,52.911151360506466,51.59051342779925,52.123528670522056,233292800
49.37041091918945,50.83857821841909,48.88260729891281,49.86297460873481,365314800
47.9688720703125,48.63514019187707,47.15507447307525,48.61372532557668,264654800
48.48761749267578,48.71367180724499,47.99267549408117,48.04740359256495,127531600
49.958160400390625,49.984335338309,48.57327780281947,49.011109827209225,133697600
49.783851623535156,50.17306530022118,49.36836803672765,50.13963583761861,101450400
48.82394027709961,49.19166434312593,48.293841943028085,49.0818262485564,137463200
46.364479064941406,47.720767943009726,46.27374038955446,47.517801003919416,204542000
45.90123748779297,47.083212156341354,45.71498711061749,45.75796992879385,187531600
44.60464859008789,46.43849960122923,44.39690497950876,46.300005075355834,243204000
45.705440521240234,45.83915837619377,44.62852719827272,44.984315067982756,185915200
46.21165466308594,46.55550262441494,45.23981014804708,45.48814276259696,147713200
44.38018798828125,45.53589629901401,44.172448040348,45.368749005071294,167701200
42.259796142578125,43.33193266309361,41.9087849920756,42.59170422407273,271300800
42.21204376220703,43.04539745394287,42.15712471150537,42.91645263842295,124496800
41.1399040222168,42.16906137639452,41.09453833202641,41.77268089002297,94496000
41.69626998901367,41.77506878542465,40.65517637038494,41.60553496210182,179994000
41.60552978515625,41.73208441843763,40.80321917298395,40.95364990783419,165549600
43.20537567138672,43.28894749477527,41.77028820477403,42.20009812525319,184250000
42.873470306396484,43.64951472927306,42.43172048519005,43.616085269106044,167080000
42.641849517822266,43.05971958104909,42.271735304542375,43.05016622493702,158126000
44.13185119628906,44.16050397437661,43.269844901293794,44.04588921848902,163210000
42.19054412841797,43.55160570209931,42.0902557644138,43.207757800635115,165377200
41.72016143798828,41.73448783343773,40.6933939228223,41.01336223299014,172393600
40.232540130615234,41.6652378154253,40.187170787630066,41.426454867956956,169126400
40.49758529663086,40.61458659732071,39.00041534559179,39.39918239074626,248104000
40.265960693359375,41.02051187141331,39.87674340912266,40.98947257271253,189126800
40.37819290161133,41.05155883590484,40.35908983094183,40.68860778026071,142510800
40.8199348449707,41.20676560938166,40.48564025206029,40.710096754530625,127594400
39.51380157470703,40.37342165275117,39.46604571337984,40.35431857951256,162814800
39.14607238769531,40.199105936652565,38.8571434520771,39.50663328429984,177151600
39.65468215942383,40.00330319003273,39.25352495021968,39.48992135797596,135366000
38.41778564453125,39.98420108980918,37.98797563978099,39.637966568371446,196189200
37.448326110839844,38.70909964806742,37.08298853150335,38.30077924811226,259092000
35.99174499511719,37.765903812026735,35.729085994901155,37.45548531764611,382978400
35.06050109863281,36.187556917745454,35.00319187877433,35.37569269900774,148676800
37.52950668334961,37.543833073897815,35.034226191658874,35.411503598091954,234330000
37.28594970703125,37.433997587915734,35.83415282958017,37.21192758835802,212468400
37.305057525634766,37.85187249611899,36.903903937165346,37.60831287824056,169165600
37.665611267089844,38.05243835098526,37.364742518693454,37.85424813144179,140014000
37.70859909057617,37.93066910553558,36.827489514084306,36.98508711908281,148158800
33.952537536621094,34.79544079283063,33.90716820746201,34.37995727917837,365248800
35.40195846557617,35.47120756069544,34.33698856068237,34.51129909207251,234428400
35.323150634765625,35.538057418639184,34.83842166687706,35.50701447747643,219111200
35.99652099609375,36.2520204396242,35.46403616672354,35.71236877143383,164101200
36.60780715942383,36.899122599597206,35.72908780407582,36.12546466353278,180396400
36.724822998046875,36.765415667361765,36.0228004549255,36.41440439580108,143122800
36.3642463684082,36.700931133066156,36.17799599722251,36.505131049002856,108092800
35.81743621826172,36.12069153176698,35.6311858414098,36.02040314758041,129756800
36.550506591796875,36.62691523841069,35.82938108852284,35.881913627117946,114843600
36.997032165527344,37.221488729438484,36.533792643164155,36.55289571706498,122278800
37.21670913696289,37.64651915724122,36.59587203616769,36.820328582509624,119284800
37.4459342956543,37.69904357431026,37.24535390037461,37.60830491081558,135004000
36.60542678833008,37.42445055400755,36.44305248846791,37.34804190501373,121576000
36.75346755981445,37.04478302123247,36.22336917222025,36.808386612644256,92522400
36.46215057373047,36.88718387306824,36.23292101456802,36.798835360009605,101766000
37.670387268066406,37.7587394146281,36.84897719023607,37.12596257246901,134142000
37.3217658996582,37.3289290947723,36.691379224853904,37.19998429564318,104768400
36.934940338134766,37.75874432744338,36.798835968295656,37.30983127165065,166348800
39.458866119384766,39.673769227824344,38.26017518742849,38.98130041748601,244439200
39.74302673339844,40.354310378653395,39.29411371236649,39.66422793862977,162958400
39.76213836669922,40.34954239088883,39.62125365529392,39.86720344901963,130672400
40.89157485961914,40.989476730812505,39.94360638014959,39.974649325537285,125982000
41.591209411621094,41.80611623687875,41.1542398516945,41.27601783553029,144406400
41.60552978515625,41.92311144867628,41.27362173198739,41.703427995602425,112958400
40.81755828857422,41.533907142656496,40.67428706034229,41.16617935717926,126966800
40.86551284790039,40.9254645995137,40.38829558775916,40.52498733783649,95280000
40.6305046081543,41.05736450134585,40.587341097802515,41.01899449714538,83973600
40.98060989379883,41.00698880489367,40.69523903536291,40.791164011691286,89134000
40.81034851074219,41.361905275095985,40.748000015669284,41.10051655527452,89960800
40.95904541015625,41.069354605473535,40.61851983378056,40.69765660042047,87342800
40.86791229248047,41.1748649882253,40.70724202667378,41.06695256004645,98507200
40.990211486816406,41.11251540683683,40.64489245748876,40.697650293739784,75891200
41.25399398803711,41.56334703770491,41.004596341823294,41.0525570054224,104457600
41.02138900756836,41.33553562405964,40.83913698632737,41.1988475229201,68998800
41.47943115234375,41.486625072050735,41.09813877121079,41.146099455645924,75652800
41.78158187866211,42.17486529977122,41.71443619646045,41.764797287694314,87493600
41.80555725097656,42.038170347630576,41.52738023612944,41.65687807301139,68280800
41.935054779052734,41.96623086434188,41.42186787370681,41.536977884390616,111341600
41.522579193115234,41.944641840818875,41.46742460953189,41.803156593765635,112861600
41.959022521972656,42.002186016767226,41.460223624641216,41.793555140266115,103544800
42.17005920410156,42.625691005757645,41.71922090748226,42.131689208822436,109744800
42.09333038330078,42.20603998736388,41.85592009107241,42.19165215010734,78949600
41.85112380981445,42.08373692114546,41.71203529361494,41.88709340057084,83241600
41.3667106628418,41.83193686387866,41.251604318606965,41.69524510702847,99185600
41.46503448486328,41.50340448790853,40.64729163339019,40.84393515462344,95997600
42.90147018432617,42.954228016257524,42.05015827459579,42.083731107718975,128044000
43.38347625732422,43.80553517255672,43.01417150472757,43.165251054350165,129870400
43.57533264160156,43.956624902691026,43.385883057854166,43.70482681472391,124130000
44.05973815917969,44.14846923554613,43.779164414177835,44.10050490922293,94318000
44.63288116455078,44.92304926730803,44.06214294808447,44.32832888529776,156171600
45.08851623535156,45.17724366046179,44.55374395433213,44.55614436636084,104879200
44.731197357177734,45.32112416004109,44.58491494754818,45.167647833475996,126585600
45.12208557128906,45.44102931737119,44.2995456663058,44.659256162902494,124140800
46.7839469909668,47.08130898978615,45.51776631722706,45.568127397516854,204136800
45.815128326416016,47.407446668549994,45.75037941150431,46.843898751875734,169630800
45.261173248291016,46.03814556498478,44.74798642881928,45.925435985361915,175381200
44.79354476928711,46.25397207752879,44.263573385696226,45.961407265374014,199202000
45.19642639160156,45.50577581710556,44.73599738246112,45.263572060070096,119393600
45.25637435913086,45.45781134769583,44.97100346241505,45.311528940940846,83121600
45.551334381103516,45.58251045893089,45.21320566658279,45.52255871490228,94256000
45.860694885253906,45.96620689820013,45.17484667569787,45.95661622762853,111448000
46.52735900878906,46.63287468297338,45.81513186720967,45.824722537969734,91062800
46.8463020324707,47.12207863716483,46.31872367001549,46.34270583527788,93087200
46.92783737182617,47.09090439264983,46.31632872540781,46.71200885353243,76457200
47.241981506347656,47.26596367128576,46.98538624633548,47.110086917517314,74106400
47.98538589477539,48.0165583189674,47.08370916280017,47.10289416339163,103526800
47.841495513916016,48.644850411023455,47.77674660068455,48.03813900626183,143072800
48.11008834838867,48.13886768211153,47.524958571280614,47.644862094158,86781200
47.7096061706543,48.20121129630529,47.58730590705254,48.165241706764995,83603200
47.69042205810547,47.99497800548994,47.05253815033316,47.76955881573284,111042800
47.77675247192383,47.92543531536256,47.484187609267856,47.62087936964728,70146400
47.78155517578125,48.28994495577764,47.61608772421048,47.831916266802224,102785600
48.711997985839844,48.771949736953545,47.628069301138005,47.85108805888203,115627200
48.887054443359375,48.95659686229854,48.565713946311256,48.70959594868468,96783200
49.0477294921875,49.14605124855561,48.52255153308903,48.64005829015077,77758000
49.755149841308594,49.81989874872485,48.896640437008266,49.0237378402406,93292000
49.67841339111328,49.99495669262028,49.65203447772403,49.72637405386719,70162400
49.22758865356445,49.82230908548119,49.18921864914014,49.5992902956993,74172800
48.99258041381836,49.16044461481641,48.46979914880712,49.1364624464602,74596400
49.06690979003906,49.39304745224257,48.88705454233487,49.01654871064956,88818800
48.1220703125,48.77674239877199,47.74797197748743,48.69520889686708,186139600
50.48418426513672,51.632858494560196,50.174831102664086,50.33070789015636,259309200
50.1556396484375,50.99496426661757,49.91103910859521,50.32110708720225,127985200
50.77914047241211,50.800722227707276,50.41463274882316,50.57290627265106,83569600
49.99496078491211,50.08129144860126,48.800722986515716,48.990168900607976,129772400
48.647254943847656,49.74077443072926,48.160446958759266,49.37147320931098,155054800
48.656837463378906,49.24196711233455,48.3810608848263,48.41703047014557,105358000
48.134056091308594,48.36426873710815,47.160440362794084,48.057316103266054,139634400
47.46723556518555,47.869258710107935,46.40561691138866,47.525012204317946,164834800
44.70846939086914,45.61361476139357,44.01757402146713,45.187524415066875,229722400
45.41621398925781,45.66657207636457,44.63383991632264,44.874570400302694,146118800
45.96027374267578,46.160080529434914,44.78069557915318,44.840878213481,106178800
45.75806427001953,46.33341014871982,45.45955705987225,45.71714051651863,132125600
45.4980583190918,45.955444737653515,44.958820749975054,44.999744488624856,131516400
44.07534408569336,44.378666850902036,43.39889200337199,44.17886010543694,154449200
44.920310974121094,45.257332191350116,44.462920838446536,44.5881017219555,113459200
44.00072479248047,44.70606713644494,43.94535780058596,44.45329935211288,118994400
43.2496452331543,43.46148558867076,42.80429231082718,43.28334735834484,146118800
43.08354187011719,43.84665718502143,42.99928471800924,43.37963938403598,94858800
42.90540313720703,43.47352735882223,42.828371274461794,43.07150779761138,111792800
42.700775146484375,43.17501450181148,42.36856589752783,42.46967226171988,113924800
42.922245025634766,43.14612260734373,42.529853170471696,42.83798788890771,84873600
42.14468765258789,42.84762022600365,42.12542877305183,42.42393222272161,108174400
41.718589782714844,42.830763341272295,40.989176777004396,42.27227057974645,161584400
43.24482727050781,43.29056665364912,42.01228827462216,42.23375989586686,123872000
43.94294738769531,44.532740098731665,43.60592612989416,44.361819813753506,119093600
44.588104248046875,44.64828687405134,43.8490598375492,44.072941116378914,90105200
45.77490234375,46.20099635016909,44.72050526911502,44.89864348526603,122737600
46.35988235473633,47.03151886572303,46.12877944741741,46.17451883233254,104883600
46.89670944213867,47.18317933295256,46.6054275859331,46.90874670212992,107731600
46.74745559692383,47.17595558586052,46.554870465509886,46.689678955522886,73012800
46.737823486328125,47.37335183737814,46.605424654520206,46.870225991391834,86698400
46.398399353027344,46.60301808051534,45.81101632681516,46.11192946128812,75046000
46.67523956298828,46.93282297806528,46.26118278193887,46.43691502996663,58676400
47.77296447753906,48.21590769265927,46.99300004944819,47.19521277723059,106204000
47.63335037231445,48.117221104514584,47.498541858773336,48.069072058315754,84496800
48.016109466552734,48.292948085628254,47.67186292482436,48.235171440464136,86056000
47.8524055480957,48.35071941555891,47.70074416699722,47.85722118631068,191202400
47.80427169799805,48.184626396953746,47.705571293728106,47.79464041924867,72881600
47.079673767089844,47.96796637974164,47.01226583606985,47.76815958949409,84281200
48.09795379638672,48.38442367411499,47.508164816316906,47.609271183764086,104270000
48.08351135253906,48.52404860796482,48.042587608363675,48.215910188824644,83598800
47.6453857421875,48.02574041786663,47.43595135791252,47.82833962140709,124442400
48.51924133300781,49.226989712141254,48.302581641886825,48.90922363446642,109012000
48.80329513549805,48.89958954319856,48.47349551310694,48.48553277322651,67740800
49.20772171020508,49.214943331245344,48.793664962035955,48.93569507350228,45448000
49.164390563964844,49.36901296483268,48.84421854790117,48.95255021498181,69062000
48.150917053222656,48.48312265516908,47.76334078990513,48.34109253757755,101354400
48.444602966308594,48.50959755096161,47.859625991642204,47.953510731618834,82312000
48.92366409301758,49.04402935681114,48.521644552737854,48.59145846276167,71588400
48.567378997802734,49.20290737902218,48.55775139391188,48.9429179948975,80767200
48.940513610839844,49.10902423385381,48.67570857949212,48.735891207229685,70380800
49.400306701660156,49.55918603734978,49.109021185260104,49.130686048319255,67789600
49.22938537597656,49.61696161315287,48.98865488514049,49.25105023857042,67467200
48.95254898071289,49.37141770270764,48.93329009978983,49.12105959721974,56430000
